"name","artist","artistPopularity","artistFollowers","popularity","topTrackOrder","danceability","energy","speechiness","trackURL","trackPrev","artistURL","image"
"Erase","Cautious Clay","67","213062","54","8","0.673","0.641","0.0451","https://open.spotify.com/track/3B5iO2B4HxZDXfmIGrQq9z","https://p.scdn.co/mp3-preview/4a8624ccafbff8c2ec80b00d71adc18f28bc906a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6iWuBN32BqCJAeXW6o3nil","https://i.scdn.co/image/ab6761610000e5eb4041f485c1cb2a8df48d1dd2"
"Dying in the Subtlety","Cautious Clay","67","213062","51","9","0.722","0.571","0.03","https://open.spotify.com/track/1530pYC6oE2YDGmQNx3zrh","https://p.scdn.co/mp3-preview/5ce081e0edcaa5d92caf2020e1440b05866bb0df?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6iWuBN32BqCJAeXW6o3nil","https://i.scdn.co/image/ab6761610000e5eb4041f485c1cb2a8df48d1dd2"
"Stolen Moments","Cautious Clay","67","213062","54","10","0.434","0.211","0.0506","https://open.spotify.com/track/3z2yfA8yko5CE5QObwvSgG","https://p.scdn.co/mp3-preview/ef81a2526a86e615f8f8f42fc6e128e534323ee9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6iWuBN32BqCJAeXW6o3nil","https://i.scdn.co/image/ab6761610000e5eb4041f485c1cb2a8df48d1dd2"
"Drop The Game","Chet Faker","66","256753","71","1","0.559","0.67","0.0474","https://open.spotify.com/track/06WnUZymWyJamDivTWqJZA","https://p.scdn.co/mp3-preview/1435f370549ec17cbb771dacf198ba7c80f77072?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Gold","Chet Faker","66","256753","59","2","0.616","0.505","0.058","https://open.spotify.com/track/03qDVofuUUQSsSQCLWX0eF","nan","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"No Diggity","Chet Faker","66","256753","58","3","0.574","0.764","0.228","https://open.spotify.com/track/2xD7RvKFJl52xyds3wQFXQ","nan","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Talk Is Cheap","Chet Faker","66","256753","56","4","0.652","0.583","0.173","https://open.spotify.com/track/7jJsme36M90Cn6aYYC2l3t","nan","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"This Song Is Not About A Girl","Chet Faker","66","256753","59","5","0.732","0.668","0.126","https://open.spotify.com/track/40H5MGB07FCEmrgHBlmLDU","https://p.scdn.co/mp3-preview/cb9f0aa44410a8a73a8d705d24f545ffd0dbecaf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Low","Chet Faker","66","256753","58","6","0.651","0.535","0.06","https://open.spotify.com/track/3vDa2fcL7Ge1jQVKJ3uIOA","https://p.scdn.co/mp3-preview/80a7c7fd5ede7852fc3c9c8afb8814f46c472b10?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"I'm Into You","Chet Faker","66","256753","48","7","0.562","0.68","0.44","https://open.spotify.com/track/70CbWY20oyqDQHM7xUOhfQ","nan","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"The Trouble With Us","Chet Faker","66","256753","43","8","0.828","0.744","0.0646","https://open.spotify.com/track/6CohXotXOrMVAB0bSPzqzm","nan","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Get High","Chet Faker","66","256753","52","9","0.7","0.574","0.0429","https://open.spotify.com/track/5hs90BPAzJzTl31m9eouyC","https://p.scdn.co/mp3-preview/45dfffcc1632d9f34ad255b809232caad6d5b27a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Feel Good","Chet Faker","66","256753","52","10","0.753","0.506","0.14","https://open.spotify.com/track/3lVDAf6zKzf9BT6MUaW33u","https://p.scdn.co/mp3-preview/26d66997de3531f20e54fa03dd073e4f27e0ed66?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om","https://i.scdn.co/image/ab6761610000e5ebfe94b7c070a5bab00a1cae6b"
"Breathe","Cristoph","59","44695","67","1","0.595","0.877","0.0442","https://open.spotify.com/track/6TR0FGw4zhlGbQALN065AI","https://p.scdn.co/mp3-preview/694639218d9b192662f6f5d4690a29585c40a741?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Out Of Reach","Cristoph","59","44695","60","2","0.504","0.762","0.036","https://open.spotify.com/track/0ThPAtLfX0NbibIrEfWFHi","https://p.scdn.co/mp3-preview/8ace047171afa96a0a48679c374f525a42694d71?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"The World You See","Cristoph","59","44695","57","3","0.545","0.903","0.0485","https://open.spotify.com/track/4TQgbkv9CF1Qy4GIfpZeSO","https://p.scdn.co/mp3-preview/7b763b6e5752ee41053cdae55c9f686de84a922b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Alone (feat. FEMME)","Cristoph","59","44695","57","4","0.675","0.674","0.0413","https://open.spotify.com/track/6dsoPBbMuUodSUvhRW7Vr4","https://p.scdn.co/mp3-preview/e3c7766c2c68d6c7ba222b4f17219dde270ca191?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Need To Feel Loved - Cristoph Remix","Cristoph","59","44695","54","5","0.716","0.636","0.0507","https://open.spotify.com/track/6jJmzpQaOJmcay1UG4CYm0","https://p.scdn.co/mp3-preview/92fc200f53a2dddcfd11cd65b70487c4b15f01b1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Breathe - CamelPhat Just Chill Mix","Cristoph","59","44695","54","6","0.534","0.758","0.041","https://open.spotify.com/track/6omsLkEQDeDHtILgj3Vkmn","https://p.scdn.co/mp3-preview/4ceaf4666e16d25a7924c25abf32a0f43b90de6e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Sleepless Nights","Cristoph","59","44695","53","7","0.698","0.706","0.0438","https://open.spotify.com/track/7hVkwBCfwGJ442dBh1G5Dv","https://p.scdn.co/mp3-preview/a14f85b4d97e012143338448ee863e61d034b790?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Breathe - Cristoph Remix","Cristoph","59","44695","50","8","0.693","0.791","0.0561","https://open.spotify.com/track/5d1KPI9gcAZsM3ynSErGtg","https://p.scdn.co/mp3-preview/1cfbb218d1adf9c46b3b3d03f51d9299c3306eed?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Illusions","Cristoph","59","44695","49","9","0.59","0.95","0.0393","https://open.spotify.com/track/70nUQ9n4i1jJiZLlo6OtR8","https://p.scdn.co/mp3-preview/8681f5f3ce5aa2209114297dfa19d8f3c5dac74b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Talamanca - Cristoph Remix","Cristoph","59","44695","46","10","0.597","0.707","0.0455","https://open.spotify.com/track/1u2jnokwA7wxow0gZ64Fvh","https://p.scdn.co/mp3-preview/5e7fbc04ff8811d78d000a434e55f37703b20abe?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b"
"Flame - Dan Shake Broken Mix","Dan Shake","35","11638","44","1","0.741","0.813","0.104","https://open.spotify.com/track/2txuYleYPl5dOQMv70tlWD","https://p.scdn.co/mp3-preview/b2c036083d3da719ad7ed13998319b4d590a2b7e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"You've Got That Sound","Dan Shake","35","11638","36","2","0.748","0.771","0.0441","https://open.spotify.com/track/6XBap7RZKz8fnJ8H7ChGLz","https://p.scdn.co/mp3-preview/d2f0db40fa3efdf4c7829475a2fa864f568e575e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Buy Yourself friends","Dan Shake","35","11638","36","3","0.804","0.882","0.0927","https://open.spotify.com/track/4kR4TenQVl9u5Emckj0fmX","https://p.scdn.co/mp3-preview/4abf4993ea194a75429a700b3d0e237d822a6cb1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Daisy's Dance","Dan Shake","35","11638","34","4","0.766","0.788","0.056","https://open.spotify.com/track/2HmEHiPb00qRTcqVvuPQSX","https://p.scdn.co/mp3-preview/826578e32bc7604d2eb73d2766dad3c853023ea6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Treat You Right - Dan Shake Remix","Dan Shake","35","11638","31","5","0.591","0.848","0.0361","https://open.spotify.com/track/3MaCuKDvyp93yVVDJxjInu","https://p.scdn.co/mp3-preview/eb706b22b3ecea6dbabf0267783b2f449bf75cb2?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Claudia's Trip","Dan Shake","35","11638","26","6","0.658","0.751","0.0499","https://open.spotify.com/track/2IgGrjB7AiPYEJ0JvlTzUM","https://p.scdn.co/mp3-preview/5e650ab9ac894f78050f67e9dca4d0c4c6001cb2?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Freak","Dan Shake","35","11638","26","7","0.712","0.868","0.0496","https://open.spotify.com/track/7MUn8wCEdFNuCb3pMASWUx","https://p.scdn.co/mp3-preview/7b63f8481ec24f665b545690d63d73ed8ffd497a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Glitter Disco","Dan Shake","35","11638","26","8","0.843","0.776","0.0411","https://open.spotify.com/track/2x1SzAyT0k4AB3P9D48hoI","https://p.scdn.co/mp3-preview/1c70ac421b497b2fe207fbe702660d3c572e2545?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Walk","Dan Shake","35","11638","26","9","0.6","0.863","0.0511","https://open.spotify.com/track/3MyiRC8Dkf60NdszzsQaZF","https://p.scdn.co/mp3-preview/9bbfc412fd08aa41bbd900c1004f2ecd36f382f6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"September Blues - Dan Shake Remix","Dan Shake","35","11638","13","10","0.671","0.898","0.0449","https://open.spotify.com/track/3iE46a0IZtMLurorkKEDuq","https://p.scdn.co/mp3-preview/3846df41b801dbad204df1c3f03c6010827275f6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7wxLYZxFPf1HWPIaGesxAg","https://i.scdn.co/image/ab6761610000e5eba518a398d4c7b5aefe350669"
"Raw Cuts #3","Danilo Plessow","35","959","45","1","0.801","0.855","0.11","https://open.spotify.com/track/615MwwslOSkBtkBbnhtD7b","https://p.scdn.co/mp3-preview/56f60cf2c5c637c4f72f1858d4dcee2d339de4af?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Send a Prayer - Pt.2","Danilo Plessow","35","959","38","2","0.868","0.913","0.191","https://open.spotify.com/track/4QaNevdY8gjGHXzcx7yL4U","https://p.scdn.co/mp3-preview/f7df02947a157c3fbb5d2d685d43838876e66cfb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts #2","Danilo Plessow","35","959","35","3","0.856","0.797","0.0645","https://open.spotify.com/track/7vNKsxVqP1NPkuzYQY8xnS","https://p.scdn.co/mp3-preview/a7c435acd76d731fb1f84cfbff2f20f8f74e9fbe?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts #5","Danilo Plessow","35","959","32","4","0.817","0.909","0.121","https://open.spotify.com/track/6G3V6d1XsKoEzMxqc5OiDa","https://p.scdn.co/mp3-preview/a0f2cfaee1a0e4cbe1239bc7de29e68209c1313d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Send a Prayer - Pt.1","Danilo Plessow","35","959","29","5","0.78","0.757","0.142","https://open.spotify.com/track/5sdEBv3ihd8wVDy9EnFc5S","https://p.scdn.co/mp3-preview/f2bf396ead9c9314d8f5ed3d5c32d61690954b6d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts #6","Danilo Plessow","35","959","27","6","0.845","0.741","0.0822","https://open.spotify.com/track/5Af2IlBXFWQSoLG2vM3UuG","https://p.scdn.co/mp3-preview/bb96e1b2639631dda2ac459bffb38685e5b17a4c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts #4","Danilo Plessow","35","959","25","7","0.761","0.816","0.074","https://open.spotify.com/track/5Vs5wTTZTh5S9IDbcvEm9Y","https://p.scdn.co/mp3-preview/dc6b225e9eb631154faefb06e75becf598f04281?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Prayer","Danilo Plessow","35","959","24","8","0.764","0.867","0.0351","https://open.spotify.com/track/6KIWgwYy5ko231rGb9tY2K","https://p.scdn.co/mp3-preview/75d7135ad91f3c12695caba9431e9455b6c9941d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts - Marcellus Pittman Remix","Danilo Plessow","35","959","21","9","0.801","0.775","0.0615","https://open.spotify.com/track/5Z5dI9K3wwvaYOyCvqKvbM","https://p.scdn.co/mp3-preview/f22412f5ae9987b4c766a348d618b9afd67659b6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Raw Cuts 1","Danilo Plessow","35","959","20","10","0.795","0.899","0.384","https://open.spotify.com/track/0TGSAOXJ7wb6xYuQQzEEA3","https://p.scdn.co/mp3-preview/944ebe54321fca23e4ca597b00932f2548465033?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3frW3pRt2IpKAysgM8ksle","https://i.scdn.co/image/ab67616d0000b2735835c4965b6ad418d2603d4d"
"Make The World Go Round - Deep Dish Radio Edit","Deep Dish","43","63530","53","1","0.74","0.923","0.0605","https://open.spotify.com/track/3suUyj7jumc7N0sxNfsdPe","https://p.scdn.co/mp3-preview/9b24c98b0b85544995f11dabb512c42c13af8d5c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Make The World Go Round - Deep Dish Round The World Remix","Deep Dish","43","63530","38","2","0.758","0.931","0.068","https://open.spotify.com/track/2j61rblWwVGWANLSfCSHaS","https://p.scdn.co/mp3-preview/c22c484ef64ebf5db64b86b17e6d88aabfad4471?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Mohammad Is Jesus...","Deep Dish","43","63530","35","3","0.646","0.82","0.037","https://open.spotify.com/track/4Q35MgCBHZIeycr7jpTWT3","https://p.scdn.co/mp3-preview/05895fb170dd426b4b763cb8ddb05c4119bd429e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Make the World Go Round - Deep Dish Vocal 12'","Deep Dish","43","63530","28","4","0.76","0.929","0.0678","https://open.spotify.com/track/24KruiLJGoGdCGxOx8TuTC","https://p.scdn.co/mp3-preview/e1ce0be62abd0f76a8a54af46754688df883c225?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Quincy","Deep Dish","43","63530","25","5","0.82","0.492","0.128","https://open.spotify.com/track/33yQhByUCMYnRlr5wByNLE","nan","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Stranded","Deep Dish","43","63530","18","6","0.7","0.884","0.0418","https://open.spotify.com/track/06m2XzCK46y3UFABMuLyD6","https://p.scdn.co/mp3-preview/bf46c3bcdad4c0abea2a5a64087d6458f5d91ecf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Make The World Go Round - Deep Dish Vocal Mix","Deep Dish","43","63530","21","7","0.747","0.95","0.0731","https://open.spotify.com/track/5UFQNu7wORWYif93KDlA1R","https://p.scdn.co/mp3-preview/31d06799ec82dc103addaed77bd0844d9fd827ba?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Wrong - Deep Dish Remix Edit / 2015 Remaster","Deep Dish","43","63530","11","8","0.692","0.85","0.0301","https://open.spotify.com/track/12m1cOBx0gfYv2VP7MRmZC","https://p.scdn.co/mp3-preview/039bb97a7a978045685ba29ca860820baf938efa?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Chocolate City (Love Songs)","Deep Dish","43","63530","14","9","0.786","0.828","0.0843","https://open.spotify.com/track/7rzZEysKTrNbmRM7Pit9Nd","https://p.scdn.co/mp3-preview/1abebd5edbf23569c1f2db787f6b10749650a0f9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"She's a Sad Song","Deep Dish","43","63530","19","10","0.488","0.609","0.0252","https://open.spotify.com/track/3sX9j5yrTajaHBoDjw30Gk","https://p.scdn.co/mp3-preview/48d84a9008a375fa79805a6824e9691df157fbdf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/720JYpdCgHuTmDeryW0wEA","https://i.scdn.co/image/b7d6c9093e6b1f0b22a6e50decf55481f8ef9616"
"Believe","Eli Brown","59","42860","64","1","0.789","0.976","0.057","https://open.spotify.com/track/40up5wCfwQXTDXyE18hJbJ","https://p.scdn.co/mp3-preview/f9a5fb1d3b03c938060bbe9890343352f0a42b8d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"We Can Come Together","Eli Brown","59","42860","58","2","0.685","0.922","0.0364","https://open.spotify.com/track/0YG1fyqSZpuIfNlkOeN3eD","https://p.scdn.co/mp3-preview/0d14331038cee4007d335f3531b70cde8f637491?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"XTC","Eli Brown","59","42860","56","3","0.703","0.93","0.0665","https://open.spotify.com/track/0I45yWUWcC9fzdbZhiFxhg","https://p.scdn.co/mp3-preview/99cdd92a8c0a5eba95281f98c36a3779a83f03d0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Moving [edit]","Eli Brown","59","42860","57","4","0.645","0.96","0.0399","https://open.spotify.com/track/6KpGyJIyA75C0XyAkIcpZn","https://p.scdn.co/mp3-preview/999ea5db1b5624fc83c1936123182a27f441f067?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"XTC - Remix","Eli Brown","59","42860","57","5","0.288","0.985","0.0791","https://open.spotify.com/track/4WcH8cdP4RD38LDHpRbd8X","https://p.scdn.co/mp3-preview/f6c058b9e0dfa1de54da42321ed57fcd92451fb2?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Escape","Eli Brown","59","42860","52","6","0.585","0.879","0.0482","https://open.spotify.com/track/3zOj4iZqK4qU1OfcCGGk8i","https://p.scdn.co/mp3-preview/814a521fd2e378f574e60058f760adad742f355c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Chime - Eli Brown Remix Edit","Eli Brown","59","42860","51","7","0.691","0.931","0.0427","https://open.spotify.com/track/6TmkR59UGS7sLgaLTZVKO2","https://p.scdn.co/mp3-preview/f13b704ca32cd9d02ec4e24d16b0e9295c785879?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Fading to Black","Eli Brown","59","42860","51","8","0.633","0.987","0.0832","https://open.spotify.com/track/3io0PEtfa1UTBUZn53lU1f","https://p.scdn.co/mp3-preview/dbeb181fc4f3d33472ec1f0bbca90a0ed5670603?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Pulling Me Back Ft. Lovlee","Eli Brown","59","42860","48","9","0.616","0.922","0.0414","https://open.spotify.com/track/0megFGFoMy2ueMv48YHDGw","https://p.scdn.co/mp3-preview/e3a058b716765361dba2cdc9abf71551542aaec3?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Searching For Someone - Edit","Eli Brown","59","42860","47","10","0.691","0.984","0.061","https://open.spotify.com/track/08oufzbacifu4V5zQcoNMG","https://p.scdn.co/mp3-preview/af06c3752e07b6565fcfd97742d119b7ad1ccc8c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5lVNSw2GPci8kebrAQpZqU","https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518"
"Silver Screen (Shower Scene)","Felix Da Housecat","56","74572","70","1","0.667","0.972","0.0704","https://open.spotify.com/track/4XEB5jCq8c8Sfq0sVUvAiO","https://p.scdn.co/mp3-preview/101348635299151a7b657ace41e531e0c356a4cb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Sinnerman - Felix Da Housecat's Heavenly House Mix","Felix Da Housecat","56","74572","50","2","0.813","0.852","0.0471","https://open.spotify.com/track/3s5lo6lqa39kM9A5AFsVpR","nan","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
"Silver Screen (Shower Scene)","Felix Da Housecat","56","74572","49","3","0.816","0.747","0.348","https://open.spotify.com/track/65EBIxct6KqP1Tm5jrOzex","https://p.scdn.co/mp3-preview/a8310d1ec7784b287a1a7c83cb931a12aed6f03b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4rC8J4M4aOqsQSCP4yoyJI","https://i.scdn.co/image/ab6761610000e5ebfeb5e040cf455ac68bf1f634"
